CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Duration_Months 
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2680,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2899,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1804,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2427,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1473,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1048,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1077,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2546,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2428,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1871,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2498,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1092,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1131,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1870,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2999,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2413,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2425,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1330,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1888,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1251,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2436,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2403,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1835,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1708,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2720,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2465,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2654,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2837,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1660,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2723,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1905,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2509,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2310,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1135,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2471,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2192,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1750,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1895,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1339,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1399,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1345,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1089,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2559,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1085,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1762,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2943,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1773,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1658,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2067,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1776,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2044,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2207,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2003,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2423,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2509,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2080,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2909,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2737,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1920,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1351,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1751,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1526,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1778,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2603,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1545,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1037,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2915,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1429,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2250,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1663,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2212,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1049,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2037,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1575,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2686,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2761,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1065,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2260,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1538,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2528,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1942,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1639,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2614,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2041,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1307,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1727,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1610,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2174,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2764,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2384,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2593,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2644,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2940,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1584,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2584,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2631,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1007,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2670,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2903,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1870,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1685,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2471,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1810,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1150,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2236,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1375,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2636,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1076,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1746,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2687,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2235,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1861,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2327,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1505,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1003,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1109,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1789,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1555,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2313,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1323,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2849,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2464,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1803,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2286,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2631,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2858,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2839,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2954,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2665,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2281,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2414,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2665,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1528,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1597,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2266,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2028,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1963,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2734,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2878,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2473,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1026,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1567,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2158,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1849,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1903,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1404,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1270,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1827,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1721,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1721,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1344,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1601,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1383,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1316,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2082,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2867,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1361,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1185,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2418,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1074,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1142,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1185,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2255,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1178,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2134,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2359,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,3000,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2878,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1975,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1895,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2495,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1756,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1742,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2078,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1572,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2514,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2711,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2148,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1685,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2209,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1764,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2146,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1913,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1612,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2443,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2932,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1524,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1876,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2218,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1781,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2368,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2017,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2718,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2139,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2493,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2492,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2593,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2985,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2653,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2803,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2380,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2830,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1483,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2433,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2640,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1314,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1344,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1563,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2338,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1746,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1479,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1254,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2026,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2833,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1940,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1695,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1935,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1940,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2830,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2387,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2895,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1683,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1322,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1731,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2426,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2383,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1140,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2078,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1567,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1701,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2315,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1683,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1657,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2986,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1590,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2165,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2492,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1701,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2935,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2188,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2872,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1288,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2582,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2150,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1046,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1894,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1793,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1287,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1195,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2389,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1449,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2217,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2527,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1512,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2328,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2088,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1131,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2725,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1749,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1549,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1266,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1593,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2041,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1661,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1724,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2409,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2009,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2923,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1572,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2977,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1490,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,2135,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1713,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2797,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2236,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2491,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2860,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2159,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,2427,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2143,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2586,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1874,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,2419,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,1244,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2481,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1229,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1885,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1156,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2481,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2148,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1388,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2433,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1630,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1024,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1544,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2502,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2318,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1601,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1744,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2861,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1601,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1022,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1696,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1267,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2484,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1142,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1545,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2894,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2497,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2257,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1605,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1025,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1420,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1719,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2524,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1753,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2556,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1228,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1016,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1667,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1100,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1451,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,1655,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2523,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2295,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1563,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2779,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2694,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2277,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,2693,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1495,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2060,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2670,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2436,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1053,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2847,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1601,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1009,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1362,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2178,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1618,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1916,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,2012,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,1796,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,1393,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,1982,12
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,1827,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2236,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2857,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,2224,12
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,2403,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2295,12
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,1815,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2122,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,1813,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2123,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1179,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1465,12
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,2670,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1160,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,1336,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,2396,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2743,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2133,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,2424,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,1706,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,1471,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,1789,12
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,1715,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,1555,12
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,2184,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,2394,12
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,1648,12
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,1802,12
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,2262,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1890,12
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,2515,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2931,12
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,2496,12
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,2974,12
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,2497,12
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,1851,12
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,2042,12
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,1865,12
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,1879,12
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,1170,12
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,2404,12
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,2908,12
